date,close
1989-04-14,1378.35
1989-04-17,1395.6899
1989-04-18,1390.61
1989-04-19,1391.04
1989-04-20,1387.27
1989-04-21,1375.9301
1989-04-24,1373.49
1989-04-25,1368.6
1989-04-26,1374.1899
1989-04-27,1374.76
1989-04-28,1374.04
1989-05-02,1359.0601
1989-05-03,1365.87
1989-05-05,1380.28
1989-05-08,1379.38
1989-05-09,1369.42
1989-05-10,1368.13
1989-05-11,1367.37
1989-05-12,1348.26
1989-05-16,1338.9301
1989-05-17,1338.38
1989-05-18,1348.67
1989-05-19,1354.08
1989-05-22,1351.58
1989-05-23,1348.59
1989-05-24,1369.55
1989-05-26,1373.55
1989-05-29,1378.63
1989-05-30,1402.5699
1989-05-31,1407.05
1989-06-01,1406.96
1989-06-02,1417.83
1989-06-05,1421.74
1989-06-06,1408.95
1989-06-07,1429.9
1989-06-08,1440.0
1989-06-09,1436.9
1989-06-12,1433.8199
1989-06-13,1425.78
1989-06-14,1433.24
1989-06-15,1426.1801
1989-06-16,1430.21
1989-06-19,1453.59
1989-06-20,1477.1899
1989-06-21,1470.38
1989-06-22,1485.3
1989-06-23,1485.3101
1989-06-26,1486.79
1989-06-27,1475.08
1989-06-28,1492.0601
1989-06-29,1488.16
1989-06-30,1477.22
1989-07-03,1485.4
1989-07-04,1511.88
1989-07-05,1496.8101
1989-07-06,1486.79
1989-07-07,1507.88
1989-07-10,1520.6
1989-07-11,1503.36
1989-07-12,1511.39
1989-07-13,1513.5601
1989-07-14,1527.6
1989-07-17,1530.24
1989-07-18,1515.62
1989-07-19,1535.12
1989-07-20,1546.49
1989-07-21,1556.38
1989-07-24,1554.58
1989-07-25,1550.01
1989-07-26,1570.55
1989-07-27,1564.87
1989-07-28,1554.59
1989-07-31,1548.6801
1989-08-01,1576.39
1989-08-02,1590.13
1989-08-03,1574.72
1989-08-04,1585.37
1989-08-07,1584.28
1989-08-08,1604.64
1989-08-09,1602.89
1989-08-10,1615.58
1989-08-11,1610.42
1989-08-14,1586.75
1989-08-15,1567.9
1989-08-16,1591.1899
1989-08-17,1574.47
1989-08-18,1572.98
1989-08-21,1594.4301
1989-08-22,1600.7
1989-08-23,1594.73
1989-08-24,1592.85
1989-08-25,1604.47
1989-08-28,1600.99
1989-08-29,1594.59
1989-08-30,1589.01
1989-08-31,1594.7
1989-09-01,1608.05
1989-09-04,1622.05
1989-09-05,1636.8
1989-09-06,1639.37
1989-09-07,1638.53
1989-09-08,1654.47
1989-09-11,1641.0601
1989-09-12,1630.49
1989-09-13,1609.66
1989-09-14,1609.89
1989-09-15,1607.08
1989-09-18,1597.08
1989-09-19,1613.12
1989-09-20,1617.95
1989-09-21,1615.21
1989-09-22,1626.02
1989-09-25,1635.05
1989-09-26,1617.95
1989-09-27,1585.0601
1989-09-28,1586.24
1989-09-29,1570.64
1989-10-02,1578.49
1989-10-03,1596.79
1989-10-04,1616.8101
1989-10-05,1615.77
1989-10-06,1629.61
1989-10-09,1636.15
1989-10-10,1643.67
1989-10-11,1610.49
1989-10-12,1608.02
1989-10-13,1595.63
1989-10-16,1385.91
1989-10-17,1477.17
1989-10-18,1501.49
1989-10-19,1522.29
1989-10-20,1520.01
1989-10-23,1518.24
1989-10-24,1508.25
1989-10-25,1479.22
1989-10-26,1492.92
1989-10-27,1467.3101
1989-10-30,1457.8101
1989-10-31,1464.87
1989-11-01,1473.29
1989-11-02,1465.6
1989-11-03,1445.13
1989-11-06,1444.74
1989-11-07,1432.1899
1989-11-08,1436.89
1989-11-09,1464.51
1989-11-10,1490.97
1989-11-13,1527.67
1989-11-14,1502.79
1989-11-15,1500.23
1989-11-16,1515.66
1989-11-17,1527.6
1989-11-20,1533.75
1989-11-21,1514.0601
1989-11-23,1533.0699
1989-11-24,1549.8101
1989-11-27,1560.04
1989-11-28,1547.9301
1989-11-29,1565.83
1989-11-30,1556.41
1989-12-01,1603.8101
1989-12-04,1636.87
1989-12-05,1621.11
1989-12-06,1654.16
1989-12-07,1667.86
1989-12-08,1646.49
1989-12-11,1652.22
1989-12-12,1650.34
1989-12-13,1630.3101
1989-12-14,1629.1
1989-12-15,1628.49
1989-12-18,1633.4
1989-12-19,1640.5
1989-12-20,1671.96
1989-12-21,1676.85
1989-12-22,1685.64
1989-12-27,1732.88
1989-12-28,1778.12
1990-01-02,1788.89
1990-01-03,1867.29
1990-01-04,1830.92
1990-01-05,1812.9
1990-01-08,1841.47
1990-01-09,1865.52
1990-01-10,1843.05
1990-01-11,1843.42
1990-01-12,1860.96
1990-01-15,1840.38
1990-01-16,1806.1
1990-01-17,1810.61
1990-01-18,1771.67
1990-01-19,1775.29
1990-01-22,1787.08
1990-01-23,1785.0
1990-01-24,1751.62
1990-01-25,1791.52
1990-01-26,1798.22
1990-01-29,1815.6899
1990-01-30,1815.2
1990-01-31,1821.21
1990-02-01,1852.92
1990-02-02,1908.46
1990-02-05,1939.8199
1990-02-06,1936.25
1990-02-07,1895.65
1990-02-08,1909.95
1990-02-09,1895.9301
1990-02-12,1844.47
1990-02-13,1857.1
1990-02-14,1836.58
1990-02-15,1845.92
1990-02-16,1888.8199
1990-02-19,1886.73
1990-02-20,1830.51
1990-02-21,1807.4
1990-02-22,1823.5
1990-02-23,1788.39
1990-02-26,1764.0601
1990-02-27,1797.04
1990-02-28,1806.63
1990-03-01,1796.1801
1990-03-02,1804.98
1990-03-05,1838.1801
1990-03-06,1820.36
1990-03-07,1841.92
1990-03-08,1861.95
1990-03-09,1858.89
1990-03-12,1843.74
1990-03-13,1866.5699
1990-03-14,1876.89
1990-03-15,1884.26
1990-03-16,1881.98
1990-03-19,1924.5601
1990-03-20,1903.3
1990-03-21,1930.67
1990-03-22,1931.75
1990-03-23,1921.64
1990-03-26,1934.78
1990-03-27,1926.92
1990-03-28,1918.3
1990-03-29,1955.88
1990-03-30,1966.75
1990-04-02,1935.26
1990-04-03,1965.91
1990-04-04,1960.89
1990-04-05,1952.8
1990-04-06,1959.08
1990-04-09,1919.78
1990-04-10,1913.14
1990-04-11,1890.9
1990-04-12,1909.87
1990-04-17,1916.23
1990-04-18,1896.91
1990-04-19,1873.79
1990-04-20,1890.62
1990-04-23,1851.35
1990-04-24,1841.21
1990-04-25,1845.9399
1990-04-26,1830.92
1990-04-27,1817.8
1990-04-30,1812.91
1990-05-02,1835.8101
1990-05-03,1874.85
1990-05-04,1904.85
1990-05-07,1920.88
1990-05-08,1910.1801
1990-05-09,1903.61
1990-05-10,1884.9
1990-05-11,1884.76
1990-05-14,1857.98
1990-05-15,1843.77
1990-05-16,1850.26
1990-05-17,1831.59
1990-05-18,1856.45
1990-05-21,1817.71
1990-05-22,1803.25
1990-05-23,1833.66
1990-05-25,1826.99
1990-05-28,1823.22
1990-05-29,1851.95
1990-05-30,1843.3199
1990-05-31,1836.6899
1990-06-01,1850.24
1990-06-05,1880.63
1990-06-06,1857.95
1990-06-07,1846.14
1990-06-08,1826.5601
1990-06-11,1809.71
1990-06-12,1812.35
1990-06-13,1792.25
1990-06-15,1787.28
1990-06-18,1804.38
1990-06-19,1821.34
1990-06-20,1853.1
1990-06-21,1863.55
1990-06-22,1874.0601
1990-06-25,1881.88
1990-06-26,1887.88
1990-06-27,1887.3
1990-06-28,1911.08
1990-06-29,1884.67
1990-07-02,1911.34
1990-07-03,1911.26
1990-07-04,1927.1899
1990-07-05,1927.0699
1990-07-06,1924.1
1990-07-09,1927.28
1990-07-10,1904.02
1990-07-11,1902.36
1990-07-12,1929.24
1990-07-13,1931.85
1990-07-16,1932.4301
1990-07-17,1929.0601
1990-07-18,1962.0699
1990-07-19,1962.22
1990-07-20,1950.16
1990-07-23,1939.8199
1990-07-24,1922.67
1990-07-25,1924.34
1990-07-26,1930.5699
1990-07-27,1920.25
1990-07-30,1909.2
1990-07-31,1922.92
1990-08-01,1903.98
1990-08-02,1870.89
1990-08-03,1848.5
1990-08-06,1759.59
1990-08-07,1786.04
1990-08-08,1733.5699
1990-08-09,1751.51
1990-08-10,1752.48
1990-08-13,1721.54
1990-08-14,1714.53
1990-08-15,1737.52
1990-08-16,1739.58
1990-08-17,1677.89
1990-08-20,1645.38
1990-08-21,1584.99
1990-08-22,1568.1801
1990-08-23,1532.29
1990-08-24,1545.76
1990-08-27,1633.61
1990-08-28,1623.0601
1990-08-29,1626.1899
1990-08-30,1653.55
1990-08-31,1622.01
1990-09-03,1620.15
1990-09-04,1605.6801
1990-09-05,1581.66
1990-09-06,1555.9399
1990-09-07,1559.67
1990-09-10,1603.42
1990-09-11,1578.99
1990-09-12,1599.35
1990-09-13,1581.26
1990-09-14,1561.8
1990-09-17,1527.3199
1990-09-18,1509.89
1990-09-19,1479.4
1990-09-20,1465.77
1990-09-21,1430.47
1990-09-24,1426.3101
1990-09-25,1367.9
1990-09-26,1377.09
1990-09-27,1399.5
1990-09-28,1327.98
1990-10-01,1405.67
1990-10-02,1448.45
1990-10-04,1413.38
1990-10-05,1402.55
1990-10-08,1458.0699
1990-10-09,1445.9399
1990-10-10,1406.02
1990-10-11,1425.64
1990-10-12,1461.9
1990-10-15,1472.73
1990-10-16,1462.71
1990-10-17,1441.3101
1990-10-18,1468.54
1990-10-19,1484.09
1990-10-22,1474.16
1990-10-23,1488.34
1990-10-24,1523.17
1990-10-25,1498.51
1990-10-26,1463.12
1990-10-29,1453.1801
1990-10-30,1439.72
1990-10-31,1434.5
1990-11-01,1421.23
1990-11-02,1420.05
1990-11-05,1422.83
1990-11-06,1404.76
1990-11-07,1370.5
1990-11-08,1359.1801
1990-11-09,1384.12
1990-11-12,1409.8199
1990-11-13,1421.8101
1990-11-14,1402.3
1990-11-15,1417.48
1990-11-16,1430.2
1990-11-19,1462.8101
1990-11-20,1459.87
1990-11-22,1496.05
1990-11-23,1477.04
1990-11-26,1458.28
1990-11-27,1434.37
1990-11-28,1425.67
1990-11-29,1424.41
1990-11-30,1436.5699
1990-12-03,1466.4
1990-12-04,1442.7
1990-12-05,1459.9
1990-12-06,1493.0601
1990-12-07,1510.98
1990-12-10,1514.6
1990-12-11,1487.6801
1990-12-12,1518.58
1990-12-13,1527.36
1990-12-14,1513.25
1990-12-17,1491.13
1990-12-18,1480.3199
1990-12-19,1460.98
1990-12-20,1417.96
1990-12-21,1421.23
1990-12-27,1413.3199
1990-12-28,1389.35
1991-01-02,1359.4301
1991-01-03,1370.0601
1991-01-04,1390.08
1991-01-07,1356.48
1991-01-08,1351.21
1991-01-09,1367.72
1991-01-10,1376.76
1991-01-11,1377.49
1991-01-14,1345.26
1991-01-15,1317.17
1991-01-16,1324.9399
1991-01-17,1404.35
1991-01-18,1401.65
1991-01-21,1393.02
1991-01-22,1373.91
1991-01-23,1365.47
1991-01-24,1379.5699
1991-01-25,1381.3
1991-01-28,1378.5
1991-01-29,1388.39
1991-01-30,1395.54
1991-01-31,1421.16
1991-02-01,1417.52
1991-02-04,1446.23
1991-02-05,1442.73
1991-02-06,1425.22
1991-02-07,1442.83
1991-02-08,1449.0699
1991-02-11,1493.1801
1991-02-12,1470.01
1991-02-13,1482.87
1991-02-14,1497.29
1991-02-15,1500.62
1991-02-18,1557.87
1991-02-19,1588.5601
1991-02-20,1567.26
1991-02-21,1569.54
1991-02-22,1574.77
1991-02-25,1606.0601
1991-02-26,1564.79
1991-02-27,1553.99
1991-02-28,1564.45
1991-03-01,1521.3
1991-03-04,1529.3101
1991-03-05,1546.61
1991-03-06,1584.15
1991-03-07,1586.6899
1991-03-08,1604.67
1991-03-11,1575.6899
1991-03-12,1568.47
1991-03-13,1558.75
1991-03-14,1563.64
1991-03-15,1572.21
1991-03-18,1558.23
1991-03-19,1542.85
1991-03-20,1530.6899
1991-03-21,1527.54
1991-03-22,1507.64
1991-03-25,1508.8101
1991-03-26,1499.26
1991-03-27,1514.86
1991-03-28,1515.3199
1991-04-02,1541.84
1991-04-03,1572.4399
1991-04-04,1568.4
1991-04-05,1576.17
1991-04-08,1576.37
1991-04-09,1588.45
1991-04-10,1560.53
1991-04-11,1566.52
1991-04-12,1577.65
1991-04-15,1600.5
1991-04-16,1602.5
1991-04-17,1616.92
1991-04-18,1614.16
1991-04-19,1599.83
1991-04-22,1577.05
1991-04-23,1593.62
1991-04-24,1599.41
1991-04-25,1625.87
1991-04-26,1620.52
1991-04-29,1633.85
1991-04-30,1606.87
1991-05-02,1631.16
1991-05-03,1633.13
1991-05-06,1625.86
1991-05-07,1628.99
1991-05-08,1608.77
1991-05-10,1620.39
1991-05-13,1607.28
1991-05-14,1598.0699
1991-05-15,1587.77
1991-05-16,1592.3199
1991-05-17,1602.59
1991-05-21,1612.48
1991-05-22,1640.73
1991-05-23,1641.21
1991-05-24,1662.29
1991-05-27,1677.34
1991-05-28,1675.28
1991-05-29,1686.42
1991-05-31,1707.96
1991-06-03,1704.1899
1991-06-04,1689.3
1991-06-05,1705.74
1991-06-06,1708.7
1991-06-07,1708.36
1991-06-10,1698.08
1991-06-11,1713.3
1991-06-12,1699.28
1991-06-13,1688.85
1991-06-14,1702.88
1991-06-17,1714.22
1991-06-18,1694.0
1991-06-19,1687.7
1991-06-20,1689.72
1991-06-21,1706.76
1991-06-24,1690.6801
1991-06-25,1691.47
1991-06-26,1677.58
1991-06-27,1668.61
1991-06-28,1623.73
1991-07-01,1628.75
1991-07-02,1613.63
1991-07-03,1606.51
1991-07-04,1621.04
1991-07-05,1618.16
1991-07-08,1610.61
1991-07-09,1630.75
1991-07-10,1640.17
1991-07-11,1635.47
1991-07-12,1645.89
1991-07-15,1647.84
1991-07-16,1638.35
1991-07-17,1629.9301
1991-07-18,1621.49
1991-07-19,1624.74
1991-07-22,1627.63
1991-07-23,1631.99
1991-07-24,1621.1801
1991-07-25,1613.42
1991-07-26,1604.95
1991-07-29,1605.75
1991-07-30,1616.67
1991-07-31,1619.29
1991-08-01,1620.49
1991-08-02,1619.67
1991-08-05,1623.0699
1991-08-06,1613.98
1991-08-07,1631.87
1991-08-08,1630.37
1991-08-09,1633.47
1991-08-12,1626.55
1991-08-13,1650.4301
1991-08-14,1650.0601
1991-08-15,1654.11
1991-08-16,1653.6
1991-08-19,1501.8199
1991-08-20,1524.28
1991-08-21,1603.65
1991-08-22,1622.49
1991-08-23,1636.6801
1991-08-26,1652.1
1991-08-27,1645.8101
1991-08-28,1650.36
1991-08-29,1651.55
1991-08-30,1649.88
1991-09-02,1653.52
1991-09-03,1657.51
1991-09-04,1649.55
1991-09-05,1649.09
1991-09-06,1646.41
1991-09-09,1638.65
1991-09-10,1625.8
1991-09-11,1628.64
1991-09-12,1632.22
1991-09-13,1633.65
1991-09-16,1631.17
1991-09-17,1635.8
1991-09-18,1621.27
1991-09-19,1624.7
1991-09-20,1616.13
1991-09-23,1618.12
1991-09-24,1627.8
1991-09-25,1625.79
1991-09-26,1614.8
1991-09-27,1612.8
1991-09-30,1605.47
1991-10-01,1609.3199
1991-10-02,1607.48
1991-10-04,1604.89
1991-10-07,1589.12
1991-10-08,1582.27
1991-10-09,1567.99
1991-10-10,1568.16
1991-10-11,1569.71
1991-10-14,1571.74
1991-10-15,1585.41
1991-10-16,1570.01
1991-10-17,1561.89
1991-10-18,1565.1801
1991-10-21,1570.34
1991-10-22,1577.0
1991-10-23,1590.29
1991-10-24,1572.72
1991-10-25,1572.0699
1991-10-28,1579.1899
1991-10-29,1588.73
1991-10-30,1586.01
1991-10-31,1579.77
1991-11-01,1572.58
1991-11-04,1568.09
1991-11-05,1578.21
1991-11-06,1573.9399
1991-11-07,1582.0601
1991-11-08,1610.1801
1991-11-11,1605.16
1991-11-12,1623.84
1991-11-13,1615.26
1991-11-14,1627.08
1991-11-15,1626.97
1991-11-18,1605.7
1991-11-19,1589.7
1991-11-21,1603.26
1991-11-22,1599.75
1991-11-25,1590.86
1991-11-26,1603.5
1991-11-27,1589.86
1991-11-28,1587.92
1991-11-29,1571.0601
1991-12-02,1549.8101
1991-12-03,1549.36
1991-12-04,1554.65
1991-12-05,1557.52
1991-12-06,1555.3101
1991-12-09,1559.76
1991-12-10,1548.4399
1991-12-11,1543.99
1991-12-12,1550.21
1991-12-13,1557.03
1991-12-16,1551.78
1991-12-17,1562.89
1991-12-18,1570.28
1991-12-19,1559.26
1991-12-20,1545.87
1991-12-23,1542.77
1991-12-27,1564.27
1991-12-30,1577.26
1992-01-02,1598.1899
1992-01-03,1604.05
1992-01-06,1604.6899
1992-01-07,1593.65
1992-01-08,1581.6801
1992-01-09,1599.14
1992-01-10,1613.8199
1992-01-13,1620.45
1992-01-14,1629.51
1992-01-15,1663.7
1992-01-16,1664.09
1992-01-17,1669.29
1992-01-20,1685.14
1992-01-21,1687.0699
1992-01-22,1680.13
1992-01-23,1671.84
1992-01-24,1669.52
1992-01-27,1686.71
1992-01-28,1685.51
1992-01-29,1671.01
1992-01-30,1683.0601
1992-01-31,1685.7
1992-02-03,1685.66
1992-02-04,1678.77
1992-02-05,1685.85
1992-02-06,1683.71
1992-02-07,1686.59
1992-02-10,1683.73
1992-02-11,1679.14
1992-02-12,1685.03
1992-02-13,1680.8101
1992-02-14,1676.17
1992-02-17,1688.46
1992-02-18,1696.55
1992-02-19,1690.24
1992-02-20,1711.35
1992-02-21,1711.29
1992-02-24,1729.86
1992-02-25,1716.63
1992-02-26,1743.36
1992-02-27,1745.17
1992-02-28,1746.76
1992-03-02,1749.29
1992-03-03,1763.86
1992-03-04,1762.27
1992-03-05,1762.29
1992-03-06,1746.77
1992-03-09,1753.5
1992-03-10,1753.21
1992-03-11,1739.88
1992-03-12,1723.92
1992-03-13,1734.42
1992-03-16,1723.13
1992-03-17,1732.92
1992-03-18,1729.89
1992-03-19,1725.74
1992-03-20,1730.9
1992-03-23,1714.17
1992-03-24,1716.2
1992-03-25,1719.0601
1992-03-26,1718.21
1992-03-27,1698.84
1992-03-30,1714.76
1992-03-31,1718.35
1992-04-01,1706.6899
1992-04-02,1723.37
1992-04-03,1716.1801
1992-04-06,1738.78
1992-04-07,1737.41
1992-04-08,1714.77
1992-04-09,1724.24
1992-04-10,1733.77
1992-04-13,1729.96
1992-04-14,1734.46
1992-04-15,1744.35
1992-04-16,1746.88
1992-04-21,1747.47
1992-04-22,1753.1
1992-04-23,1745.17
1992-04-24,1745.72
1992-04-27,1742.92
1992-04-28,1731.6801
1992-04-29,1731.1801
1992-04-30,1728.09
1992-05-04,1731.29
1992-05-05,1733.8199
1992-05-06,1745.78
1992-05-07,1752.5699
1992-05-08,1748.13
1992-05-11,1750.7
1992-05-12,1747.91
1992-05-13,1745.79
1992-05-14,1735.34
1992-05-15,1719.92
1992-05-18,1763.59
1992-05-19,1766.76
1992-05-20,1785.4
1992-05-21,1783.5601
1992-05-22,1804.42
1992-05-25,1812.33
1992-05-26,1799.51
1992-05-27,1792.8
1992-05-29,1806.36
1992-06-01,1798.23
1992-06-02,1800.62
1992-06-03,1786.1899
1992-06-04,1791.35
1992-06-05,1789.05
1992-06-09,1784.71
1992-06-10,1789.45
1992-06-11,1779.74
1992-06-12,1786.97
1992-06-15,1773.25
1992-06-16,1781.62
1992-06-17,1773.75
1992-06-19,1776.34
1992-06-22,1770.72
1992-06-23,1772.39
1992-06-24,1762.55
1992-06-25,1764.35
1992-06-26,1752.83
1992-06-29,1755.98
1992-06-30,1754.95
1992-07-01,1759.9
1992-07-02,1759.84
1992-07-03,1776.5
1992-07-06,1769.98
1992-07-07,1766.98
1992-07-08,1752.29
1992-07-09,1760.17
1992-07-10,1750.3199
1992-07-13,1731.4399
1992-07-14,1735.51
1992-07-15,1733.84
1992-07-16,1730.78
1992-07-17,1699.46
1992-07-20,1652.71
1992-07-21,1654.09
1992-07-22,1636.8101
1992-07-23,1622.8101
1992-07-24,1613.36
1992-07-27,1617.78
1992-07-28,1617.1801
1992-07-29,1637.62
1992-07-30,1622.2
1992-07-31,1608.49
1992-08-03,1605.11
1992-08-04,1609.61
1992-08-05,1624.9399
1992-08-06,1618.0699
1992-08-07,1611.96
1992-08-10,1578.95
1992-08-11,1561.39
1992-08-12,1547.87
1992-08-13,1548.63
